Concept;Label;Language
https://kg.clinia.dev/taxo/default/InterventionsProducts#21ac6a91-a34d-4a0b-af0d-28f7e2b5fadb;Adjustment of contact lenses;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#de95aeed-789d-428e-9829-c8ff19652130;Adjustment of glasses;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#f988d729-e500-42e5-9ef5-ad2d31023a3c;Adjuvant chemoradiotherapy;en
https://kg.clinia.dev/taxo/default/Disciplines#668f81c5-4e05-439b-b8e9-2f438c272a14;Administration en psychiatrie;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#76aa180a-5a53-42ed-aa34-04722454a163;Administration route;en
https://kg.clinia.dev/taxo/default/Disciplines#668f81c5-4e05-439b-b8e9-2f438c272a14;Administrative psychiatry;en
https://kg.clinia.dev/taxo/default/Anatomy#0ea53e2a-aec9-4c09-a333-462c6d633501;Adnexa uteri;en
https://kg.clinia.dev/taxo/default/Populations#b571f050-2a25-49e2-ba70-86090763a239;Adolescent;en
https://kg.clinia.dev/taxo/default/Disciplines#7f01a02a-0e55-43e6-91ca-1c5ea20ea118;Adolescent & family psychiatry;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#31ab741c-1f11-4ead-9891-69534450d5de;Adolescent behavior;en
https://kg.clinia.dev/taxo/default/HealthServices#e56ea401-c731-4c06-9fbf-48e79ff91dbd;Adolescent clinic;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c25bd6a8-cf62-459b-8a3d-68af71a9c5fc;Adolescent development;en
https://kg.clinia.dev/taxo/default/Disciplines#1b012f95-05b2-4705-b7b7-342d2f6dba54;Adolescent gynecology;en
https://kg.clinia.dev/taxo/default/Disciplines#e6341820-4d10-46e3-9a90-e937ca691852;Adolescent medicine;en
https://kg.clinia.dev/taxo/default/Disciplines#7f01a02a-0e55-43e6-91ca-1c5ea20ea118;Adolescent psychiatry;en
https://kg.clinia.dev/taxo/default/Disciplines#c8e0cd8e-3479-4bf1-a40d-94f7ded0f621;Adolescent psychology;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2f22e87b-7a3c-46e1-8133-b1f616d35f2a;Adoption;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b60eca4e-e8f9-4299-a7e7-46376f001b7a;Adoption disclosure;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a86c39cd-ac0b-49dd-b0d3-71ff677edacb;Adranalectomy;en
https://kg.clinia.dev/taxo/default/Anatomy#436ff687-0700-4236-be93-5c0814206bce;Adrenal cortex;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b4f7feca-2b64-4ec6-94df-2c64ad068a21;Adrenal cortex diseases;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8ced9e48-1cc9-4b8a-bbc9-213faddae41f;Adrenal cortex function test;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1e8741c7-1a9b-40da-aae6-745211e44cd3;Adrenal cortex hormone;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ba7dd2ac-8f47-46b5-b2a2-f4ad2d5f8dc8;Adrenal cortex neoplasm;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3f17309e-5ea6-40cd-871d-43e69a78b09f;Adrenal disorder;en
https://kg.clinia.dev/taxo/default/Anatomy#847784d1-747d-4920-9fc1-b216575b7202;Adrenal gland;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3f17309e-5ea6-40cd-871d-43e69a78b09f;Adrenal gland disease;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a2d87e66-1d06-4f1f-85a0-8b699aa974a5;Adrenal gland hyperfunction;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#049c26a2-9050-4758-911f-c6b8635ec761;Adrenal gland neoplasm;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#659b3701-bc33-4d3e-8f39-b6bd6601001d;Adrenal gland neuroendocrine tumor;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#575fd289-e8cc-45ee-b9c7-38c1cd85f2a4;Adrenal insufficiency;en
https://kg.clinia.dev/taxo/default/Anatomy#fd77d1ac-19f1-42f5-b179-8343ecc32e87;Adrenal medulla;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a86c39cd-ac0b-49dd-b0d3-71ff677edacb;Adrenalectomy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#fff585c0-20a5-43de-9130-9b84ecbe81f1;Adrenocortical adenoma;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0f80953a-85e4-41a5-8efe-35a3b1e2fdf6;Adrenocortical carcinoma;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a2d87e66-1d06-4f1f-85a0-8b699aa974a5;Adrenocortical hyperfunction;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#01f3458c-a6ca-46d5-acf7-a10c171be3bc;Adrenocorticotropic hormone;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#befd118e-ccc5-48ed-afca-19ce18046faf;Adrenocorticotropic hormone deficiency;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f4eca895-8c4f-48f7-a079-1658f9d697c0;Adrenogenital syndrome;en
https://kg.clinia.dev/taxo/default/Professionals#8859d258-25d0-4e64-b8e6-87b115974388;Adult care nurse practitioner;en
https://kg.clinia.dev/taxo/default/Disciplines#cb0001e2-4f18-4047-b0b1-f8643efa0c5d;Adult clinical psychiatry;en
https://kg.clinia.dev/taxo/default/HealthServices#4b47f096-99b0-4f13-8dc4-e789b7fdc227;Adult education;en
https://kg.clinia.dev/taxo/default/Disciplines#cb0001e2-4f18-4047-b0b1-f8643efa0c5d;Adult general psychiatry;en
https://kg.clinia.dev/taxo/default/Disciplines#94f32160-57bd-4687-94d6-a684eb097c3c;Adult hip & knee reconstruction;en
https://kg.clinia.dev/taxo/default/HealthFacilities#d6c48b7c-b433-47ae-84ca-4a4fa2e54e87;Adult outpatient psychiatry;en
https://kg.clinia.dev/taxo/default/Disciplines#cb0001e2-4f18-4047-b0b1-f8643efa0c5d;Adult psychiatry;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#0a75a097-efd3-4e0a-b62c-40c9c946ef21;Adult reconstructive surgery;en
https://kg.clinia.dev/taxo/default/Disciplines#06439071-9e42-410e-b025-f09a951b6cdc;Adult spine/trauma;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#196150af-4109-4cd7-9f98-e0f19d0c1b5c;Adultery;en
https://kg.clinia.dev/taxo/default/Populations#2f24fc4f-b0ec-49b2-9eb6-860ecb20773e;Adulthood;en
https://kg.clinia.dev/taxo/default/Populations#274d5d69-0f38-463c-b07b-6fdac0a0800c;Adults;en
https://kg.clinia.dev/taxo/default/Professionals#850c6ea3-877e-4f26-9e68-e4441989ed56;Advanced esthetician;en
https://kg.clinia.dev/taxo/default/Disciplines#0f69cddb-f173-4a32-bef7-02a1a249f69e;Advanced gyn surg;en
https://kg.clinia.dev/taxo/default/Disciplines#0f69cddb-f173-4a32-bef7-02a1a249f69e;Advanced laparoscopy and hysterectomy;en
https://kg.clinia.dev/taxo/default/Disciplines#6a7a0deb-a42b-4b04-b4b9-b8d7e86df335;Advanced obstetrics;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9eac28a2-c9fe-40d3-9f50-605b488b350b;Advanced sclerosing glomerulonephritis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#596401c4-0200-4bc7-b453-ec87db450de7;Advanced sleep phase syndrome;en
https://kg.clinia.dev/taxo/default/HealthServices#74bfd782-49d7-461a-9407-f0c4543b60ae;Adverse drug reaction reporting;en
https://kg.clinia.dev/taxo/default/HealthServices#b72ce10a-514a-4115-839a-ea1d27d5da31;Advocacy;en
https://kg.clinia.dev/taxo/default/Disciplines#ddd81a05-e7c6-4e0f-8366-1ee79037b829;Aerospace medicine;en
https://kg.clinia.dev/taxo/default/Disciplines#cd18a4d5-481b-431e-973e-89ddd97e86a6;Aesthetic;en
https://kg.clinia.dev/taxo/default/Disciplines#5414e92c-5407-4ad6-a866-854046e6378b;Aesthetic medicine;en
https://kg.clinia.dev/taxo/default/Professionals#103256a5-247c-49d2-92a9-66d1332bc762;Aesthetic surgeon;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a77a3e8e-8a05-4cfa-b2e5-377c6d268230;Affect;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#4690ca2c-111b-4704-a256-fd953109f217;Affection de la vulve;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#21a96ba4-2928-46b0-bccf-5c378f59fc11;Affective disorders;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9a7b9fdf-42d4-4a6f-819d-8e05fb8d7644;Afferent loop syndrome;en
https://kg.clinia.dev/taxo/default/HealthFacilities#0f57988c-bffd-469a-b2c7-ee4314bb4fc0;Affordable housing;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b4c80441-db19-4d2f-9a0c-02c7cb99a3d7;Agatston coronary artery calcium score;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cf029cad-8475-47a1-80e6-97155919fe67;Age determination by skeleton;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e89bb13a-76bd-44c5-895f-3fec664df258;Age determination by teeth;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4b6de875-5130-4f50-8b11-f3ed4f44939c;Age management;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#167ba8e2-52a4-41e6-ad39-aa7ecae9b452;Age-related Maculopathy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cdbcf6e1-815a-41fa-8a62-b8dd528b7940;Age-related hearing loss;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f4a48251-28b9-4fbf-810b-82af2a653e11;Age-related osteoporosis;en
https://kg.clinia.dev/taxo/default/Populations#d445940f-640f-4cd7-9a0b-45caf72ddb44;Aged;en
https://kg.clinia.dev/taxo/default/Populations#fa291a57-f38e-4cb0-9cf2-2abff4755bb3;Agender;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#02ac19a5-27d0-44fc-a878-9c0801bda4c4;Ageusia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3a8e442f-7c7c-4b00-8ba2-9d7a47c3873b;Aggression;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3a8e442f-7c7c-4b00-8ba2-9d7a47c3873b;Aggressiveness;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#76d50b15-c088-4619-b9cf-9e72e97acfdf;Agnosia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#93cc5bc4-9e8c-4455-b739-b726774ed433;Agoraphobia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a1fa1bc3-f92c-4780-b46f-de45006363de;Agraphia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bd4dc717-6c53-47b8-a3a3-05f85df48859;Aicardi syndrome;en
https://kg.clinia.dev/taxo/default/HealthServices#577edb1c-4f34-4712-8644-76a9e40e44b5;Aire Ouverte;en
https://kg.clinia.dev/taxo/default/Anatomy#85541522-8e72-488c-a9ec-b378e42d7b6a;Airway;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9c5337c2-1da7-4c0e-9335-79edbfe7473f;Airway extubation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1e6bc02e-59db-49dc-b97e-7107ac0fe9ce;Airway management;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#79c189a1-aaf0-4abf-9764-aea85ad97d90;Airway remodeling;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#de8e128f-5f31-4b2b-b6df-21dfb3924b3b;Airway resistance;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#844b0d1c-201d-4c37-946b-a7309ba45677;Airway resistance assessment;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#40476ddc-47a7-4d45-86ae-30cead2add99;Airway suctioning;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f1308699-4df2-4ab5-8c87-1eb9f694796a;Ajustement émotionnel;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#6aa61f69-de21-4398-91c7-557b91516fac;Ajustment of ophtalmic lenses;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#84f9cdd5-bfb4-4523-abbd-3f875a7e2988;Alaryngeal speech;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9ff45423-fc3b-4518-b174-26d1b833677e;Alastrim;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#12d70305-4b8b-4994-a834-25c9298ce605;Albinism;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#eadb31bc-2ca2-43a3-b5aa-e15bcaa174d8;Alclometasone;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e9f4df37-24c6-45c9-a59f-32e4be954f61;Alcohol;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#21790250-31c9-475c-86da-54bf2d87cd21;Alcohol Amnestic Disorder;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#71d2d666-8e04-4f84-92eb-5bd3f468fb69;Alcohol abstinence;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#683efa96-59fd-4266-a359-642e025a92b7;Alcohol abuse;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#683efa96-59fd-4266-a359-642e025a92b7;Alcohol addiction;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#fffa961d-d968-47cf-8c36-c2d92efdc585;Alcohol binging;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d165e053-0cf9-43b9-a051-2657d007ba0a;Alcohol intoxication;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d165e053-0cf9-43b9-a051-2657d007ba0a;Alcohol poisoning;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#5445e2f3-46a0-4cb8-8af0-6e7936cfef9e;Alcohol septal ablation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#648d41e2-8afe-4d6f-b6a0-a6ba5e1b1a37;Alcohol withdrawal seizure;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#648d41e2-8afe-4d6f-b6a0-a6ba5e1b1a37;Alcohol-related seizure;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e9f4df37-24c6-45c9-a59f-32e4be954f61;Alcoholic beverage;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#aa861ae4-0bb4-42d5-8a42-3197b4edbd54;Alcoholic cardiomyopathy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#8653e6f0-e0ce-46ef-9d4c-f8657b734a2a;Alcoholic fatty liver;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bffdbf49-2ba2-45fe-9986-adc36ed8c01f;Alcoholic hepatitis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e306d1f2-4ecf-40c3-94d5-4d8f89c4ede1;Alcoholic liver cirrhosis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#21790250-31c9-475c-86da-54bf2d87cd21;Alcoholic psychosis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#648d41e2-8afe-4d6f-b6a0-a6ba5e1b1a37;Alcoholic seizure;en
https://kg.clinia.dev/taxo/default/HealthFacilities#98b68668-4ec5-482d-b14e-b7b4713cb5f4;Alcoholics Anonymous;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#683efa96-59fd-4266-a359-642e025a92b7;Alcoholism;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d8b2e1a5-9be9-4a1e-9545-7ffcebc23419;Aldosterone;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9e301e15-3bd6-4180-a7c6-4cea91a438eb;Alexithymia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0577387c-9de6-4979-b661-e4d4cc49d088;Algia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0577387c-9de6-4979-b661-e4d4cc49d088;Algie;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8db43569-ddec-4733-8bbc-59b9d0294016;Alginate;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e5026c53-1f9e-4c42-9936-213dcdf864a2;Alginate dressing;en
https://kg.clinia.dev/taxo/default/Professionals#3228c867-eaff-48ac-a206-ea89b0c81a31;Algologist;en
https://kg.clinia.dev/taxo/default/Professionals#3228c867-eaff-48ac-a206-ea89b0c81a31;Algologue;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d1f3befe-252e-4e7a-8c0a-13678ec5745f;Alice in Wonderland syndrome;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#dd06ee6d-bf1c-4b62-92f6-3a33716fcbc4;AlimentaryTractMetabolismDrug;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#f92fd0bb-5b2b-4f3a-9554-a76ec8dfbf59;Allergen;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#f098f696-8e4d-41bf-bc24-9c43ea37a19e;Allergens immunotherapy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e8bb066d-da36-4b94-a71e-320824666fc6;Allergic conjunctivitis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#46b699fd-4c6e-4dd0-8925-d857426f0a80;Allergic rhinitis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5149fcba-366e-423d-abe6-ee72508d8e07;Allergies;en
https://kg.clinia.dev/taxo/default/Professionals#8b7007ea-36fd-4248-8b35-1eaafa0a1992;Allergist;en
https://kg.clinia.dev/taxo/default/Disciplines#c23083c7-de8a-42d7-a46e-8e386e94793c;Allergoglogy;en
https://kg.clinia.dev/taxo/default/Professionals#8b7007ea-36fd-4248-8b35-1eaafa0a1992;Allergologist;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5149fcba-366e-423d-abe6-ee72508d8e07;Allergy;en
https://kg.clinia.dev/taxo/default/Disciplines#c23083c7-de8a-42d7-a46e-8e386e94793c;Allergy and Immunology;en
https://kg.clinia.dev/taxo/default/HealthFacilities#54a0bece-e431-40ce-9eb3-1eb76c65e41a;Allergy and immunology unit;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9eeeae28-fb34-40be-ade0-ade0b18a69f6;Allesthesia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7fca0df2-2d76-436a-83ed-43a6f5d03ba3;Alliesthesia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7fca0df2-2d76-436a-83ed-43a6f5d03ba3;Alliesthésie;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9f03b19d-b5e0-43ba-9be1-9e0dc5a44dd0;Allodynia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cdc22366-a69c-4442-a7d7-c7916654cabb;Allogenic graft;en
https://kg.clinia.dev/taxo/default/Anatomy#7fce4112-a936-4f28-82f7-1bbbf624af31;Allograft;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cdc22366-a69c-4442-a7d7-c7916654cabb;Allotransplantation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5da085c3-4eec-49c5-931e-975862f9d70c;Alopecia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b31425d1-5f78-4326-af53-247038ff7ab2;Alpecia reduction;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#26c3d1f0-4181-4ed3-9033-e5b90eea54b7;Alpha-linolenic acid;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9b57e0b0-789d-4313-b5c6-61a2153878b9;Alphapapillomavirus;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#82b0c7e1-d9f9-45d7-a7b2-b52afb925552;Alport syndrome;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#8f73f25a-783b-45d9-874d-412f1a917ea3;Altered consciousness;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#95b27889-55ea-49e3-9717-71a6fc2dfb2d;Alternate binaural loudness balance;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4895ada3-183f-4155-af08-b09d0695b979;Alveolar bone grafting;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4895ada3-183f-4155-af08-b09d0695b979;Alveolar cleft grafting;en
https://kg.clinia.dev/taxo/default/Anatomy#4f52ffb5-f4d5-450a-aefe-e62b00d0356d;Alveolar epithelial cell;en
https://kg.clinia.dev/taxo/default/Anatomy#3bd2e1ac-4ac6-4810-9bfc-6ac6d0632a76;Alveolar process;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8e3db8f2-7980-46ab-9b99-c3b6f5bef7bc;Alveolectomy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#71eae0f4-de86-49f2-837f-16015ccde5b3;Alveoloplasty;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#40c65ef0-414e-4737-ba60-71755042c18c;Alzheimer;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#40c65ef0-414e-4737-ba60-71755042c18c;Alzheimer Syndrome;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#40c65ef0-414e-4737-ba60-71755042c18c;Alzheimer's disease;en
https://kg.clinia.dev/taxo/default/HealthServices#13938565-9b72-4831-95b1-9363c5f1551e;Alzheimer's prothetic unit;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#40c65ef0-414e-4737-ba60-71755042c18c;Alzheimer-Type Dementia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4976f4f4-8759-402c-81b3-bbe747f21cc1;Amalgam filling;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#22077931-0cd6-4624-9c4a-c444023f8b21;Amaurosis Fugax;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#43d30070-dc17-4bc0-8ae7-1ff432b30cf3;Ambien;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cf6d0e55-7cdd-4b08-966e-26655826858f;Amblyopia;en
https://kg.clinia.dev/taxo/default/Professionals#c4cd6e59-6562-4fce-b6eb-289849cf2ff9;Ambulance technician;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#74b7770c-3bbd-4f9f-842f-b6b0f5b234ac;Ambulance transportation;en
https://kg.clinia.dev/taxo/default/HealthServices#74b7770c-3bbd-4f9f-842f-b6b0f5b234ac;Ambulance transportation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#af0307a0-7676-4623-a4ee-252d8160d561;Ambulatory EKG monitoring;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#10da6d55-433b-48b6-bff4-c410fbc21d8e;Ambulatory blood pressure monitor;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#10da6d55-433b-48b6-bff4-c410fbc21d8e;Ambulatory blood pressure monitoring device;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#af0307a0-7676-4623-a4ee-252d8160d561;Ambulatory cardiac monitoring;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#af0307a0-7676-4623-a4ee-252d8160d561;Ambulatory electrocardiogram;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#af0307a0-7676-4623-a4ee-252d8160d561;Ambulatory electrocardiography;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d9e560f3-5b3c-416f-845f-a40a60954871;Ambulatory monitoring;en
https://kg.clinia.dev/taxo/default/HealthServices#8b37b07c-dbc1-422d-b37f-af4270745930;Ambulatory services;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1f35f1c1-4d05-4826-ad02-ff7eb3e6a388;Ambulatory surgery;en
